Date,Open,High,Low,Close,Adj Close,Volume
28/12/2005,10.06,10.06,10.06,10.06,6.044847,0
29/12/2005,10.06,10.06,10.06,10.06,6.044847,0
30/12/2005,10.06,10.06,10.06,10.06,6.068978,0
03/01/2006,10.07,10.07,10.07,10.07,6.075008,0
04/01/2006,10.08,10.08,10.08,10.08,6.081043,0
05/01/2006,10.08,10.08,10.08,10.08,6.081043,0
06/01/2006,10.07,10.07,10.07,10.07,6.075008,0
09/01/2006,10.07,10.07,10.07,10.07,6.075008,0
10/01/2006,10.05,10.05,10.05,10.05,6.062945,0
11/01/2006,10.04,10.04,10.04,10.04,6.056912,0
12/01/2006,10.06,10.06,10.06,10.06,6.068978,0
13/01/2006,10.09,10.09,10.09,10.09,6.087074,0
17/01/2006,10.1,10.1,10.1,10.1,6.093109,0
18/01/2006,10.09,10.09,10.09,10.09,6.087074,0
19/01/2006,10.08,10.08,10.08,10.08,6.081043,0
20/01/2006,10.09,10.09,10.09,10.09,6.087074,0
23/01/2006,10.09,10.09,10.09,10.09,6.087074,0
24/01/2006,10.08,10.08,10.08,10.08,6.081043,0
25/01/2006,10.04,10.04,10.04,10.04,6.056912,0
26/01/2006,10.02,10.02,10.02,10.02,6.044843,0
27/01/2006,10.02,10.02,10.02,10.02,6.044843,0
30/01/2006,10.01,10.01,10.01,10.01,6.038813,0
31/01/2006,10.01,10.01,10.01,10.01,6.063043,0
01/02/2006,10,10,10,10,6.056982,0
02/02/2006,10,10,10,10,6.056982,0
03/02/2006,10.01,10.01,10.01,10.01,6.063043,0
06/02/2006,10.01,10.01,10.01,10.01,6.063043,0
07/02/2006,10,10,10,10,6.056982,0
08/02/2006,9.99,9.99,9.99,9.99,6.050924,0
09/02/2006,10,10,10,10,6.056982,0
10/02/2006,9.98,9.98,9.98,9.98,6.044869,0
13/02/2006,9.98,9.98,9.98,9.98,6.044869,0
14/02/2006,9.97,9.97,9.97,9.97,6.038812,0
15/02/2006,9.97,9.97,9.97,9.97,6.038812,0
16/02/2006,9.98,9.98,9.98,9.98,6.044869,0
17/02/2006,10.01,10.01,10.01,10.01,6.063043,0
21/02/2006,10,10,10,10,6.056982,0
22/02/2006,10.01,10.01,10.01,10.01,6.063043,0
23/02/2006,10,10,10,10,6.056982,0
24/02/2006,10,10,10,10,6.056982,0
27/02/2006,9.99,9.99,9.99,9.99,6.050924,0
28/02/2006,10.01,10.01,10.01,10.01,6.086193,0
01/03/2006,9.99,9.99,9.99,9.99,6.074028,0
02/03/2006,9.97,9.97,9.97,9.97,6.061873,0
03/03/2006,9.95,9.95,9.95,9.95,6.049712,0
06/03/2006,9.92,9.92,9.92,9.92,6.031472,0
07/03/2006,9.92,9.92,9.92,9.92,6.031472,0
08/03/2006,9.92,9.92,9.92,9.92,6.031472,0
09/03/2006,9.93,9.93,9.93,9.93,6.037548,0
10/03/2006,9.91,9.91,9.91,9.91,6.025391,0
13/03/2006,9.9,9.9,9.9,9.9,6.019307,0
14/03/2006,9.94,9.94,9.94,9.94,6.04363,0
15/03/2006,9.93,9.93,9.93,9.93,6.037548,0
16/03/2006,9.97,9.97,9.97,9.97,6.061873,0
17/03/2006,9.96,9.96,9.96,9.96,6.055792,0
20/03/2006,9.97,9.97,9.97,9.97,6.061873,0
21/03/2006,9.93,9.93,9.93,9.93,6.037548,0
22/03/2006,9.94,9.94,9.94,9.94,6.04363,0
23/03/2006,9.93,9.93,9.93,9.93,6.037548,0
24/03/2006,9.95,9.95,9.95,9.95,6.049712,0
27/03/2006,9.94,9.94,9.94,9.94,6.04363,0
28/03/2006,9.91,9.91,9.91,9.91,6.025391,0
29/03/2006,9.89,9.89,9.89,9.89,6.013228,0
30/03/2006,9.87,9.87,9.87,9.87,6.001073,0
31/03/2006,9.87,9.87,9.87,9.87,6.026104,0
03/04/2006,9.86,9.86,9.86,9.86,6.019992,0
04/04/2006,9.87,9.87,9.87,9.87,6.026104,0
05/04/2006,9.88,9.88,9.88,9.88,6.032203,0
06/04/2006,9.86,9.86,9.86,9.86,6.019992,0
07/04/2006,9.83,9.83,9.83,9.83,6.00168,0
10/04/2006,9.83,9.83,9.83,9.83,6.00168,0
11/04/2006,9.84,9.84,9.84,9.84,6.007788,0
12/04/2006,9.82,9.82,9.82,9.82,5.995575,0
13/04/2006,9.79,9.79,9.79,9.79,5.977258,0
17/04/2006,9.81,9.81,9.81,9.81,5.989471,0
18/04/2006,9.83,9.83,9.83,9.83,6.00168,0
19/04/2006,9.82,9.82,9.82,9.82,5.995575,0
20/04/2006,9.81,9.81,9.81,9.81,5.989471,0
21/04/2006,9.82,9.82,9.82,9.82,5.995575,0
24/04/2006,9.84,9.84,9.84,9.84,6.007788,0
25/04/2006,9.8,9.8,9.8,9.8,5.983366,0
26/04/2006,9.78,9.78,9.78,9.78,5.971153,0
27/04/2006,9.8,9.8,9.8,9.8,5.983366,0
28/04/2006,9.81,9.81,9.81,9.81,6.014013,0
01/05/2006,9.78,9.78,9.78,9.78,5.995624,0
02/05/2006,9.79,9.79,9.79,9.79,6.001753,0
03/05/2006,9.77,9.77,9.77,9.77,5.989493,0
04/05/2006,9.77,9.77,9.77,9.77,5.989493,0
05/05/2006,9.79,9.79,9.79,9.79,6.001753,0
08/05/2006,9.78,9.78,9.78,9.78,5.995624,0
09/05/2006,9.78,9.78,9.78,9.78,5.995624,0
10/05/2006,9.78,9.78,9.78,9.78,5.995624,0
11/05/2006,9.77,9.77,9.77,9.77,5.989493,0
12/05/2006,9.75,9.75,9.75,9.75,5.977235,0
15/05/2006,9.76,9.76,9.76,9.76,5.983363,0
16/05/2006,9.78,9.78,9.78,9.78,5.995624,0
17/05/2006,9.76,9.76,9.76,9.76,5.983363,0
18/05/2006,9.79,9.79,9.79,9.79,6.001753,0
19/05/2006,9.8,9.8,9.8,9.8,6.007887,0
22/05/2006,9.8,9.8,9.8,9.8,6.007887,0
23/05/2006,9.79,9.79,9.79,9.79,6.001753,0
24/05/2006,9.8,9.8,9.8,9.8,6.007887,0
25/05/2006,9.78,9.78,9.78,9.78,5.995624,0
26/05/2006,9.8,9.8,9.8,9.8,6.007887,0
30/05/2006,9.78,9.78,9.78,9.78,5.995624,0
31/05/2006,9.76,9.76,9.76,9.76,6.00917,0
01/06/2006,9.76,9.76,9.76,9.76,6.00917,0
02/06/2006,9.82,9.82,9.82,9.82,6.046113,0
05/06/2006,9.81,9.81,9.81,9.81,6.039955,0
06/06/2006,9.81,9.81,9.81,9.81,6.039955,0
07/06/2006,9.8,9.8,9.8,9.8,6.033797,0
08/06/2006,9.81,9.81,9.81,9.81,6.039955,0
09/06/2006,9.82,9.82,9.82,9.82,6.046113,0
12/06/2006,9.81,9.81,9.81,9.81,6.039955,0
13/06/2006,9.82,9.82,9.82,9.82,6.046113,0
14/06/2006,9.79,9.79,9.79,9.79,6.027643,0
15/06/2006,9.75,9.75,9.75,9.75,6.003017,0
16/06/2006,9.74,9.74,9.74,9.74,5.996855,0
19/06/2006,9.73,9.73,9.73,9.73,5.990697,0
20/06/2006,9.73,9.73,9.73,9.73,5.990697,0
21/06/2006,9.72,9.72,9.72,9.72,5.984542,0
22/06/2006,9.7,9.7,9.7,9.7,5.972229,0
23/06/2006,9.68,9.68,9.68,9.68,5.959915,0
26/06/2006,9.68,9.68,9.68,9.68,5.959915,0
27/06/2006,9.69,9.69,9.69,9.69,5.966068,0
28/06/2006,9.68,9.68,9.68,9.68,5.959915,0
29/06/2006,9.7,9.7,9.7,9.7,5.972229,0
30/06/2006,9.73,9.73,9.73,9.73,6.016127,0
03/07/2006,9.73,9.73,9.73,9.73,6.016127,0
05/07/2006,9.69,9.69,9.69,9.69,5.991392,0
06/07/2006,9.71,9.71,9.71,9.71,6.003763,0
07/07/2006,9.74,9.74,9.74,9.74,6.022313,0
10/07/2006,9.74,9.74,9.74,9.74,6.022313,0
11/07/2006,9.75,9.75,9.75,9.75,6.028496,0
12/07/2006,9.75,9.75,9.75,9.75,6.028496,0
13/07/2006,9.76,9.76,9.76,9.76,6.034675,0
14/07/2006,9.77,9.77,9.77,9.77,6.040859,0
17/07/2006,9.76,9.76,9.76,9.76,6.034675,0
18/07/2006,9.73,9.73,9.73,9.73,6.016127,0
19/07/2006,9.77,9.77,9.77,9.77,6.040859,0
20/07/2006,9.79,9.79,9.79,9.79,6.053227,0
21/07/2006,9.78,9.78,9.78,9.78,6.047043,0
24/07/2006,9.78,9.78,9.78,9.78,6.047043,0
25/07/2006,9.77,9.77,9.77,9.77,6.040859,0
26/07/2006,9.79,9.79,9.79,9.79,6.053227,0
27/07/2006,9.79,9.79,9.79,9.79,6.053227,0
28/07/2006,9.82,9.82,9.82,9.82,6.071777,0
31/07/2006,9.82,9.82,9.82,9.82,6.097858,0
01/08/2006,9.83,9.83,9.83,9.83,6.104067,0
02/08/2006,9.84,9.84,9.84,9.84,6.110278,0
03/08/2006,9.84,9.84,9.84,9.84,6.110278,0
04/08/2006,9.87,9.87,9.87,9.87,6.12891,0
07/08/2006,9.85,9.85,9.85,9.85,6.116484,0
08/08/2006,9.86,9.86,9.86,9.86,6.122694,0
09/08/2006,9.86,9.86,9.86,9.86,6.122694,0
10/08/2006,9.85,9.85,9.85,9.85,6.116484,0
11/08/2006,9.83,9.83,9.83,9.83,6.104067,0
14/08/2006,9.82,9.82,9.82,9.82,6.097858,0
15/08/2006,9.86,9.86,9.86,9.86,6.122694,0
16/08/2006,9.88,9.88,9.88,9.88,6.135112,0
17/08/2006,9.88,9.88,9.88,9.88,6.135112,0
18/08/2006,9.9,9.9,9.9,9.9,6.147533,0
21/08/2006,9.9,9.9,9.9,9.9,6.147533,0
22/08/2006,9.91,9.91,9.91,9.91,6.153741,0
23/08/2006,9.9,9.9,9.9,9.9,6.147533,0
24/08/2006,9.9,9.9,9.9,9.9,6.147533,0
25/08/2006,9.91,9.91,9.91,9.91,6.153741,0
28/08/2006,9.91,9.91,9.91,9.91,6.153741,0
29/08/2006,9.91,9.91,9.91,9.91,6.153741,0
30/08/2006,9.92,9.92,9.92,9.92,6.159954,0
31/08/2006,9.94,9.94,9.94,9.94,6.198615,0
01/09/2006,9.94,9.94,9.94,9.94,6.198615,0
05/09/2006,9.92,9.92,9.92,9.92,6.186146,0
06/09/2006,9.91,9.91,9.91,9.91,6.179908,0
07/09/2006,9.92,9.92,9.92,9.92,6.186146,0
08/09/2006,9.93,9.93,9.93,9.93,6.192381,0
11/09/2006,9.91,9.91,9.91,9.91,6.179908,0
12/09/2006,9.93,9.93,9.93,9.93,6.192381,0
13/09/2006,9.93,9.93,9.93,9.93,6.192381,0
14/09/2006,9.92,9.92,9.92,9.92,6.186146,0
15/09/2006,9.91,9.91,9.91,9.91,6.179908,0
18/09/2006,9.9,9.9,9.9,9.9,6.173672,0
19/09/2006,9.94,9.94,9.94,9.94,6.198615,0
20/09/2006,9.94,9.94,9.94,9.94,6.198615,0
21/09/2006,9.98,9.98,9.98,9.98,6.223562,0
22/09/2006,10,10,10,10,6.236029,0
25/09/2006,10.02,10.02,10.02,10.02,6.248501,0
26/09/2006,10,10,10,10,6.236029,0
27/09/2006,10,10,10,10,6.236029,0
28/09/2006,9.99,9.99,9.99,9.99,6.229791,0
29/09/2006,9.98,9.98,9.98,9.98,6.249209,0
02/10/2006,9.99,9.99,9.99,9.99,6.255461,0
03/10/2006,9.99,9.99,9.99,9.99,6.255461,0
04/10/2006,10.01,10.01,10.01,10.01,6.267995,0
05/10/2006,10,10,10,10,6.261728,0
06/10/2006,9.96,9.96,9.96,9.96,6.236683,0
09/10/2006,9.96,9.96,9.96,9.96,6.236683,0
10/10/2006,9.93,9.93,9.93,9.93,6.217898,0
11/10/2006,9.91,9.91,9.91,9.91,6.205377,0
12/10/2006,9.92,9.92,9.92,9.92,6.211636,0
13/10/2006,9.91,9.91,9.91,9.91,6.205377,0
16/10/2006,9.92,9.92,9.92,9.92,6.211636,0
17/10/2006,9.93,9.93,9.93,9.93,6.217898,0
18/10/2006,9.93,9.93,9.93,9.93,6.217898,0
19/10/2006,9.92,9.92,9.92,9.92,6.211636,0
20/10/2006,9.92,9.92,9.92,9.92,6.211636,0
23/10/2006,9.9,9.9,9.9,9.9,6.199114,0
24/10/2006,9.9,9.9,9.9,9.9,6.199114,0
25/10/2006,9.93,9.93,9.93,9.93,6.217898,0
26/10/2006,9.95,9.95,9.95,9.95,6.230418,0
27/10/2006,9.97,9.97,9.97,9.97,6.242948,0
30/10/2006,9.97,9.97,9.97,9.97,6.242948,0
31/10/2006,10.01,10.01,10.01,10.01,6.294507,0
01/11/2006,10.03,10.03,10.03,10.03,6.307086,0
02/11/2006,10.01,10.01,10.01,10.01,6.294507,0
03/11/2006,9.96,9.96,9.96,9.96,6.263069,0
06/11/2006,9.97,9.97,9.97,9.97,6.269359,0
07/11/2006,9.99,9.99,9.99,9.99,6.28193,0
08/11/2006,10,10,10,10,6.28822,0
09/11/2006,10.01,10.01,10.01,10.01,6.294507,0
10/11/2006,10.02,10.02,10.02,10.02,6.300797,0
13/11/2006,10.01,10.01,10.01,10.01,6.294507,0
14/11/2006,10.03,10.03,10.03,10.03,6.307086,0
15/11/2006,10.01,10.01,10.01,10.01,6.294507,0
16/11/2006,9.99,9.99,9.99,9.99,6.28193,0
17/11/2006,10.02,10.02,10.02,10.02,6.300797,0
20/11/2006,10.02,10.02,10.02,10.02,6.300797,0
21/11/2006,10.03,10.03,10.03,10.03,6.307086,0
22/11/2006,10.03,10.03,10.03,10.03,6.307086,0
24/11/2006,10.04,10.04,10.04,10.04,6.313371,0
27/11/2006,10.04,10.04,10.04,10.04,6.313371,0
28/11/2006,10.06,10.06,10.06,10.06,6.325954,0
29/11/2006,10.05,10.05,10.05,10.05,6.319661,0
30/11/2006,10.08,10.08,10.08,10.08,6.36513,0
01/12/2006,10.1,10.1,10.1,10.1,6.377757,0
04/12/2006,10.1,10.1,10.1,10.1,6.377757,0
05/12/2006,10.1,10.1,10.1,10.1,6.377757,0
06/12/2006,10.08,10.08,10.08,10.08,6.36513,0
07/12/2006,10.07,10.07,10.07,10.07,6.358809,0
08/12/2006,10.04,10.04,10.04,10.04,6.339867,0
11/12/2006,10.06,10.06,10.06,10.06,6.352501,0
12/12/2006,10.07,10.07,10.07,10.07,6.358809,0
13/12/2006,10.04,10.04,10.04,10.04,6.339867,0
14/12/2006,10.03,10.03,10.03,10.03,6.333554,0
15/12/2006,10.03,10.03,10.03,10.03,6.333554,0
18/12/2006,10.03,10.03,10.03,10.03,6.333554,0
19/12/2006,10.03,10.03,10.03,10.03,6.333554,0
20/12/2006,10.03,10.03,10.03,10.03,6.333554,0
21/12/2006,10.05,10.05,10.05,10.05,6.346184,0
22/12/2006,10.02,10.02,10.02,10.02,6.327238,0
26/12/2006,10.03,10.03,10.03,10.03,6.333554,0
27/12/2006,10.01,10.01,10.01,10.01,6.320923,0
28/12/2006,9.99,9.99,9.99,9.99,6.308294,0
29/12/2006,9.99,9.99,9.99,9.99,6.335564,0
03/01/2007,10.01,10.01,10.01,10.01,6.348247,0
04/01/2007,10.04,10.04,10.04,10.04,6.367272,0
05/01/2007,10.02,10.02,10.02,10.02,6.354591,0
08/01/2007,10.02,10.02,10.02,10.02,6.354591,0
09/01/2007,10.02,10.02,10.02,10.02,6.354591,0
10/01/2007,10,10,10,10,6.341908,0
11/01/2007,9.98,9.98,9.98,9.98,6.329225,0
12/01/2007,9.97,9.97,9.97,9.97,6.322885,0
16/01/2007,9.97,9.97,9.97,9.97,6.322885,0
17/01/2007,9.96,9.96,9.96,9.96,6.316541,0
18/01/2007,9.97,9.97,9.97,9.97,6.322885,0
19/01/2007,9.96,9.96,9.96,9.96,6.316541,0
22/01/2007,9.97,9.97,9.97,9.97,6.322885,0
23/01/2007,9.95,9.95,9.95,9.95,6.310197,0
24/01/2007,9.95,9.95,9.95,9.95,6.310197,0
25/01/2007,9.92,9.92,9.92,9.92,6.29117,0
26/01/2007,9.91,9.91,9.91,9.91,6.28483,0
29/01/2007,9.91,9.91,9.91,9.91,6.28483,0
30/01/2007,9.91,9.91,9.91,9.91,6.28483,0
31/01/2007,9.94,9.94,9.94,9.94,6.331327,0
01/02/2007,9.94,9.94,9.94,9.94,6.331327,0
02/02/2007,9.95,9.95,9.95,9.95,6.337698,0
05/02/2007,9.96,9.96,9.96,9.96,6.344067,0
06/02/2007,9.98,9.98,9.98,9.98,6.356808,0
07/02/2007,9.98,9.98,9.98,9.98,6.356808,0
08/02/2007,9.99,9.99,9.99,9.99,6.363174,0
09/02/2007,9.96,9.96,9.96,9.96,6.344067,0
12/02/2007,9.95,9.95,9.95,9.95,6.337698,0
13/02/2007,9.95,9.95,9.95,9.95,6.337698,0
14/02/2007,9.99,9.99,9.99,9.99,6.363174,0
15/02/2007,10,10,10,10,6.369545,0
16/02/2007,10,10,10,10,6.369545,0
20/02/2007,10.01,10.01,10.01,10.01,6.375912,0
21/02/2007,10,10,10,10,6.369545,0
22/02/2007,9.99,9.99,9.99,9.99,6.363174,0
23/02/2007,10.01,10.01,10.01,10.01,6.375912,0
26/02/2007,10.03,10.03,10.03,10.03,6.388653,0
27/02/2007,10.07,10.07,10.07,10.07,6.414132,0
28/02/2007,10.05,10.05,10.05,10.05,6.426921,0
01/03/2007,10.05,10.05,10.05,10.05,6.426921,0
02/03/2007,10.06,10.06,10.06,10.06,6.433315,0
05/03/2007,10.06,10.06,10.06,10.06,6.433315,0
06/03/2007,10.06,10.06,10.06,10.06,6.433315,0
07/03/2007,10.07,10.07,10.07,10.07,6.439712,0
08/03/2007,10.07,10.07,10.07,10.07,6.439712,0
09/03/2007,10.03,10.03,10.03,10.03,6.414131,0
12/03/2007,10.05,10.05,10.05,10.05,6.426921,0
13/03/2007,10.07,10.07,10.07,10.07,6.439712,0
14/03/2007,10.06,10.06,10.06,10.06,6.433315,0
15/03/2007,10.06,10.06,10.06,10.06,6.433315,0
16/03/2007,10.05,10.05,10.05,10.05,6.426921,0
19/03/2007,10.04,10.04,10.04,10.04,6.420524,0
20/03/2007,10.05,10.05,10.05,10.05,6.426921,0
21/03/2007,10.07,10.07,10.07,10.07,6.439712,0
22/03/2007,10.04,10.04,10.04,10.04,6.420524,0
23/03/2007,10.03,10.03,10.03,10.03,6.414131,0
26/03/2007,10.04,10.04,10.04,10.04,6.420524,0
27/03/2007,10.03,10.03,10.03,10.03,6.414131,0
28/03/2007,10.02,10.02,10.02,10.02,6.407737,0
29/03/2007,10.01,10.01,10.01,10.01,6.401341,0
30/03/2007,10.01,10.01,10.01,10.01,6.42896,0
02/04/2007,10.01,10.01,10.01,10.01,6.42896,0
03/04/2007,10,10,10,10,6.422538,0
04/04/2007,10.01,10.01,10.01,10.01,6.42896,0
05/04/2007,10,10,10,10,6.422538,0
09/04/2007,9.97,9.97,9.97,9.97,6.403272,0
10/04/2007,9.98,9.98,9.98,9.98,6.40969,0
11/04/2007,9.97,9.97,9.97,9.97,6.403272,0
12/04/2007,9.97,9.97,9.97,9.97,6.403272,0
13/04/2007,9.96,9.96,9.96,9.96,6.396845,0
16/04/2007,9.97,9.97,9.97,9.97,6.403272,0
17/04/2007,10,10,10,10,6.422538,0
18/04/2007,10.01,10.01,10.01,10.01,6.42896,0
19/04/2007,10.01,10.01,10.01,10.01,6.42896,0
20/04/2007,10,10,10,10,6.422538,0
23/04/2007,10.01,10.01,10.01,10.01,6.42896,0
24/04/2007,10.03,10.03,10.03,10.03,6.441804,0
25/04/2007,10.01,10.01,10.01,10.01,6.42896,0
26/04/2007,9.99,9.99,9.99,9.99,6.416113,0
27/04/2007,9.99,9.99,9.99,9.99,6.416113,0
30/04/2007,10.02,10.02,10.02,10.02,6.462554,0
01/05/2007,10.01,10.01,10.01,10.01,6.456102,0
02/05/2007,10.01,10.01,10.01,10.01,6.456102,0
03/05/2007,10,10,10,10,6.449653,0
04/05/2007,10.01,10.01,10.01,10.01,6.456102,0
07/05/2007,10.02,10.02,10.02,10.02,6.462554,0
08/05/2007,10.02,10.02,10.02,10.02,6.462554,0
09/05/2007,10,10,10,10,6.449653,0
10/05/2007,10.01,10.01,10.01,10.01,6.456102,0
11/05/2007,10,10,10,10,6.449653,0
14/05/2007,9.99,9.99,9.99,9.99,6.443202,0
15/05/2007,9.98,9.98,9.98,9.98,6.436753,0
16/05/2007,9.98,9.98,9.98,9.98,6.436753,0
17/05/2007,9.96,9.96,9.96,9.96,6.423853,0
18/05/2007,9.94,9.94,9.94,9.94,6.410954,0
21/05/2007,9.95,9.95,9.95,9.95,6.417403,0
22/05/2007,9.93,9.93,9.93,9.93,6.404505,0
23/05/2007,9.92,9.92,9.92,9.92,6.398055,0
24/05/2007,9.92,9.92,9.92,9.92,6.398055,0
25/05/2007,9.92,9.92,9.92,9.92,6.398055,0
29/05/2007,9.9,9.9,9.9,9.9,6.385156,0
30/05/2007,9.91,9.91,9.91,9.91,6.391608,0
31/05/2007,9.9,9.9,9.9,9.9,6.412982,0
01/06/2007,9.87,9.87,9.87,9.87,6.393547,0
04/06/2007,9.88,9.88,9.88,9.88,6.400022,0
05/06/2007,9.86,9.86,9.86,9.86,6.387068,0
06/06/2007,9.86,9.86,9.86,9.86,6.387068,0
07/06/2007,9.8,9.8,9.8,9.8,6.348202,0
08/06/2007,9.79,9.79,9.79,9.79,6.341724,0
11/06/2007,9.79,9.79,9.79,9.79,6.341724,0
12/06/2007,9.73,9.73,9.73,9.73,6.302859,0
13/06/2007,9.76,9.76,9.76,9.76,6.322294,0
14/06/2007,9.75,9.75,9.75,9.75,6.315817,0
15/06/2007,9.78,9.78,9.78,9.78,6.33525,0
18/06/2007,9.79,9.79,9.79,9.79,6.341724,0
19/06/2007,9.82,9.82,9.82,9.82,6.361159,0
20/06/2007,9.79,9.79,9.79,9.79,6.341724,0
21/06/2007,9.77,9.77,9.77,9.77,6.328773,0
22/06/2007,9.79,9.79,9.79,9.79,6.341724,0
25/06/2007,9.81,9.81,9.81,9.81,6.354685,0
26/06/2007,9.8,9.8,9.8,9.8,6.348202,0
27/06/2007,9.81,9.81,9.81,9.81,6.354685,0
28/06/2007,9.79,9.79,9.79,9.79,6.341724,0
29/06/2007,9.82,9.82,9.82,9.82,6.388567,0
02/07/2007,9.84,9.84,9.84,9.84,6.40158,0
03/07/2007,9.82,9.82,9.82,9.82,6.388567,0
05/07/2007,9.77,9.77,9.77,9.77,6.356041,0
06/07/2007,9.75,9.75,9.75,9.75,6.343029,0
09/07/2007,9.77,9.77,9.77,9.77,6.356041,0
10/07/2007,9.82,9.82,9.82,9.82,6.388567,0
11/07/2007,9.8,9.8,9.8,9.8,6.375556,0
12/07/2007,9.78,9.78,9.78,9.78,6.362546,0
13/07/2007,9.79,9.79,9.79,9.79,6.369047,0
16/07/2007,9.81,9.81,9.81,9.81,6.382065,0
17/07/2007,9.79,9.79,9.79,9.79,6.369047,0
18/07/2007,9.82,9.82,9.82,9.82,6.388567,0
19/07/2007,9.81,9.81,9.81,9.81,6.382065,0
20/07/2007,9.83,9.83,9.83,9.83,6.395074,0
23/07/2007,9.83,9.83,9.83,9.83,6.395074,0
24/07/2007,9.83,9.83,9.83,9.83,6.395074,0
25/07/2007,9.84,9.84,9.84,9.84,6.40158,0
26/07/2007,9.87,9.87,9.87,9.87,6.421094,0
27/07/2007,9.86,9.86,9.86,9.86,6.414587,0
30/07/2007,9.85,9.85,9.85,9.85,6.408088,0
31/07/2007,9.86,9.86,9.86,9.86,6.442713,0
01/08/2007,9.87,9.87,9.87,9.87,6.449249,0
02/08/2007,9.87,9.87,9.87,9.87,6.449249,0
03/08/2007,9.9,9.9,9.9,9.9,6.468849,0
06/08/2007,9.88,9.88,9.88,9.88,6.455781,0
07/08/2007,9.88,9.88,9.88,9.88,6.455781,0
08/08/2007,9.84,9.84,9.84,9.84,6.429649,0
09/08/2007,9.86,9.86,9.86,9.86,6.442713,0
10/08/2007,9.86,9.86,9.86,9.86,6.442713,0
13/08/2007,9.86,9.86,9.86,9.86,6.442713,0
14/08/2007,9.87,9.87,9.87,9.87,6.449249,0
15/08/2007,9.87,9.87,9.87,9.87,6.449249,0
16/08/2007,9.91,9.91,9.91,9.91,6.475389,0
17/08/2007,9.89,9.89,9.89,9.89,6.46232,0
20/08/2007,9.91,9.91,9.91,9.91,6.475389,0
21/08/2007,9.93,9.93,9.93,9.93,6.48846,0
22/08/2007,9.91,9.91,9.91,9.91,6.475389,0
23/08/2007,9.92,9.92,9.92,9.92,6.481923,0
24/08/2007,9.92,9.92,9.92,9.92,6.481923,0
27/08/2007,9.94,9.94,9.94,9.94,6.494986,0
28/08/2007,9.96,9.96,9.96,9.96,6.508056,0
29/08/2007,9.95,9.95,9.95,9.95,6.501522,0
30/08/2007,9.96,9.96,9.96,9.96,6.508056,0
31/08/2007,9.95,9.95,9.95,9.95,6.529713,0
04/09/2007,9.94,9.94,9.94,9.94,6.52315,0
05/09/2007,9.98,9.98,9.98,9.98,6.549401,0
06/09/2007,9.97,9.97,9.97,9.97,6.542839,0
07/09/2007,10.04,10.04,10.04,10.04,6.588775,0
10/09/2007,10.06,10.06,10.06,10.06,6.601904,0
11/09/2007,10.03,10.03,10.03,10.03,6.582217,0
12/09/2007,10.02,10.02,10.02,10.02,6.575648,0
13/09/2007,9.99,9.99,9.99,9.99,6.555964,0
14/09/2007,9.99,9.99,9.99,9.99,6.555964,0
17/09/2007,9.99,9.99,9.99,9.99,6.555964,0
18/09/2007,10.01,10.01,10.01,10.01,6.569088,0
19/09/2007,10,10,10,10,6.562525,0
20/09/2007,9.94,9.94,9.94,9.94,6.52315,0
21/09/2007,9.96,9.96,9.96,9.96,6.536277,0
24/09/2007,9.96,9.96,9.96,9.96,6.536277,0
25/09/2007,9.96,9.96,9.96,9.96,6.536277,0
26/09/2007,9.96,9.96,9.96,9.96,6.536277,0
27/09/2007,9.99,9.99,9.99,9.99,6.555964,0
28/09/2007,9.98,9.98,9.98,9.98,6.577052,0
01/10/2007,9.99,9.99,9.99,9.99,6.58364,0
02/10/2007,10,10,10,10,6.590233,0
03/10/2007,10,10,10,10,6.590233,0
04/10/2007,10.01,10.01,10.01,10.01,6.596827,0
05/10/2007,9.96,9.96,9.96,9.96,6.56387,0
08/10/2007,9.96,9.96,9.96,9.96,6.56387,0
09/10/2007,9.96,9.96,9.96,9.96,6.56387,0
10/10/2007,9.96,9.96,9.96,9.96,6.56387,0
11/10/2007,9.96,9.96,9.96,9.96,6.56387,0
12/10/2007,9.95,9.95,9.95,9.95,6.557281,0
15/10/2007,9.95,9.95,9.95,9.95,6.557281,0
16/10/2007,9.96,9.96,9.96,9.96,6.56387,0
17/10/2007,10.01,10.01,10.01,10.01,6.596827,0
18/10/2007,10.03,10.03,10.03,10.03,6.610003,0
19/10/2007,10.07,10.07,10.07,10.07,6.636367,0
22/10/2007,10.07,10.07,10.07,10.07,6.636367,0
23/10/2007,10.07,10.07,10.07,10.07,6.636367,0
24/10/2007,10.1,10.1,10.1,10.1,6.656135,0
25/10/2007,10.09,10.09,10.09,10.09,6.649545,0
26/10/2007,10.07,10.07,10.07,10.07,6.636367,0
29/10/2007,10.07,10.07,10.07,10.07,6.636367,0
30/10/2007,10.07,10.07,10.07,10.07,6.636367,0
31/10/2007,10.03,10.03,10.03,10.03,6.63835,0
01/11/2007,10.07,10.07,10.07,10.07,6.664824,0
02/11/2007,10.1,10.1,10.1,10.1,6.684681,0
05/11/2007,10.07,10.07,10.07,10.07,6.664824,0
06/11/2007,10.05,10.05,10.05,10.05,6.651585,0
07/11/2007,10.05,10.05,10.05,10.05,6.651585,0
08/11/2007,10.07,10.07,10.07,10.07,6.664824,0
09/11/2007,10.09,10.09,10.09,10.09,6.678063,0
12/11/2007,10.08,10.08,10.08,10.08,6.671443,0
